,ph,Sulfate,Trihalomethanes,Hardness,Solids,Chloramines,Conductivity,Organic_carbon,Turbidity,Potability,ph_num
20,6.342248879513945,351.537405887599,45.38281517787093,227.435048351156,22305.56741374141,10.33391788821868,554.8200864605433,16.33169328269446,4.13342264357917,0,7
21,6.660212026118103,310.93085831787846,77.0423180517003,168.28374685651832,30944.363591242687,5.858769130547582,523.6712975009444,17.88423519296481,3.7497012410996176,0,7
22,7.426299671498756,326.943977743867,59.85547582615388,215.97785868806776,17107.224225827616,5.607060453087125,436.2561939726492,14.189062206123708,5.459250956028731,0,8
23,3.902475685915096,354.06608218992136,90.1816758847452,196.9032467083208,21167.50009896877,6.996311586298768,444.478882506898,16.609033155789916,4.528522696326911,0,4
24,5.400301780729467,328.3582406986835,56.9319064457562,140.7390622511396,17266.593421923077,10.056852484033495,472.8740732754293,11.256381166909478,4.824786389767524,0,6
25,6.514415093251676,323.5963490101317,79.84784281372556,198.7673512594561,21218.702871190195,8.67093691991312,413.2904500885347,14.899999566696977,5.200885076539757,0,7
26,3.4450618643852127,384.0070058017212,30.284597198002704,207.92626018799376,33424.7686784948,8.782147480773485,441.7858756739387,13.80590221127079,4.184396969028851,0,4
27,6.620173018298038,304.0019927974152,49.536848802021865,145.76818060217258,13224.935638976958,7.906444720606137,298.99066649993244,12.729524720542258,4.004871127571583,0,7
28,7.098265209811311,395.3894903418456,53.00838135392041,266.4210180681174,26362.965012309312,7.700063469729127,364.48010670373776,10.34895075743782,3.9915642477993063,0,8
29,5.9848874926498805,307.01179262256534,52.67618503420983,148.15306144508662,15193.41347396722,9.04683270725723,563.8047433250861,16.56865556799744,6.0381849531835865,0,6
30,7.181448580829175,338.3364310774872,71.5379532557936,209.62560053629045,15196.229987483845,5.994678646449973,342.1112862851926,7.92259833302262,5.088859989138795,0,8
31,9.82548990813439,332.6511010770907,47.08197118577765,190.7566182870043,19677.892465552013,6.757540731413941,452.8362348772383,16.8990378000164,2.857472426051184,0,10
32,10.43329098280438,307.70750861182404,65.73347838938281,117.79122955039698,22326.89204571865,8.161504810728331,412.9868337903324,12.890708564511783,5.057310516515726,0,11
33,7.414148196336244,387.1753164773568,44.48929725226032,235.04453448737107,32555.85253707369,6.845952023844903,411.983364167012,10.2448150683598,3.160624468232638,0,8
34,6.7867377951583405,345.7240736856679,86.08072748444091,232.2804520235321,14787.206264858174,5.474914831733126,383.9817230247576,12.16693714505169,5.029166724080735,0,7
35,5.115817063771218,323.8363839136296,49.23823132273568,191.95274297485884,19620.545328612152,6.060712994989327,441.7483793248687,10.96648615295345,3.9020887676437535,0,6
36,3.641629777473381,286.0595560492713,73.5946567566564,183.9087222618269,24752.072459755404,5.538314133481364,456.8600959410411,9.03406675271333,3.464353035155024,0,4
37,5.618064405909149,342.11448386143985,81.58899245649904,304.23591211231667,17281.97516841161,6.101083505101921,399.47156628109417,12.2650015775136,2.8965469413044738,0,6
38,8.609421441051717,334.13822083063167,53.12409421895881,143.45373131192335,19942.27321818484,5.89075458310612,427.1306714819022,22.46989198835695,2.90756391519334,0,9
39,9.267187530763549,328.0775332014693,30.383314574642014,198.614394719096,24683.723566029654,6.110612421393192,396.8769490579176,16.471969353155146,4.324004645618281,0,10
40,7.157270245196588,309.03932035276006,42.67746528271937,233.8589956912124,11703.923907047854,4.599387943421727,349.3996325323045,18.33889254980602,3.510004044590529,0,8
41,5.331940479018537,316.6751618281669,59.57271371122687,194.87406544579957,16658.876503163574,7.993829562375316,335.1203984374612,10.180513802631594,4.434820257956548,0,6
42,7.145771545218821,385.9756504867898,66.13804474710018,238.68992851166007,28780.340431632725,6.81402870120907,332.0327063306858,11.093163397452656,5.182590703980226,0,8
43,9.920691058768153,337.35052910963714,71.833623959766,202.8174830014264,9973.934059208535,6.882248306781502,333.19246993768064,23.917601261274967,4.69070723013249,0,10
44,4.758439424671477,331.2773039288343,66.91240003430596,183.3494541059977,21568.428779035887,4.731348984614181,403.9441682092025,18.66822945752125,4.542801461749175,0,5
45,5.702925976824722,329.7483128559702,77.53618351780308,216.8504738726152,35606.44017680798,7.1843510891688,504.63826042575033,16.140790019197993,4.137739016206605,0,6
46,6.953864225511059,315.60659440039234,87.39088897956339,209.6382929790206,10575.18628088936,4.462707246137983,391.1843150860056,13.28533391608596,3.195710328196264,0,7
47,10.68296642580598,307.35258576592696,78.47278445385454,173.3754983501208,15758.740621388915,5.570783575394459,323.8079132465807,10.0908697516698,3.999775381550061,0,11
48,7.783920199268897,304.5352242338838,72.40363386888095,129.89057234567383,34415.853145873094,6.321928990361139,470.3291685421987,18.59940992382127,4.40558600033858,0,8
49,8.757257397440991,317.88290049783706,47.93087187711021,200.19140044205727,21536.22468744541,4.915101054543186,404.7177991564453,13.768323306421337,3.6261354416122304,0,9
50,6.275669135545658,299.8204779108216,75.72943388991457,168.38843077429533,27492.30730658781,7.046224797696413,383.7950199903258,16.18206649367437,3.048057223106976,0,7
51,7.80963189801941,247.2008260476431,66.08417363713342,100.4576150915831,12013.550628764531,5.212314602065352,605.2201243500056,9.611348740011238,2.447444463910633,0,8
52,6.652488090855707,288.0521917368515,71.7274140605346,145.0101719190834,19871.788448305862,4.961066380191502,545.974993762403,10.942024256012132,3.742090426349668,0,7
53,9.14719705533692,339.7519188007938,47.63488493437153,211.71414177764132,11920.610835646206,7.2307947693374,527.7089100130407,18.27531210927765,3.7945315911032105,0,10
54,10.560744636218196,340.39037835517297,34.2520490783523,181.89336556155357,21783.65103336337,6.991259996238134,456.5564021223438,16.48283536696391,3.964686350022129,0,11
55,7.484254837727466,315.6715974218702,66.6210265451665,260.09217257337195,30616.615148853696,9.379133540507624,404.6707773281626,15.934483871207078,4.781188176562564,0,8
56,8.520806572970303,381.6493228718946,39.09117136225335,238.3351124555097,28779.6500110336,8.282808464509609,481.3188026886131,6.016336609271207,3.9406045297946832,0,9
57,4.999413810796919,324.8930378422557,99.42738491828506,190.28705014936028,24323.865903045946,7.230164126862036,405.3304820275903,8.236557503105303,4.460683931737437,0,5
58,7.118133125375124,300.04423428111204,71.7170050975215,157.80119355420416,16963.625011737488,8.335618549876713,360.99599448807487,12.823860949370784,4.405385705659032,0,8
59,7.801911177145404,356.54624754095767,59.622057462107946,155.05572682593436,20557.240431752216,8.187319049670325,290.18098311050545,16.622255183892094,4.089907689677867,0,8
60,3.9060783549561697,348.3594482139767,63.74306384016444,233.4028350124758,32144.79993361832,6.9948396173050975,269.4490512269393,9.6541256002684,3.902879711657464,0,4
61,6.391353623832183,327.65054252170705,17.915722569180794,213.0178296827953,20965.478308853573,5.375559891974689,369.3381209158568,13.75810517074376,3.92374916929651,0,7
62,7.994628511505114,384.9437789484208,63.34322306389364,229.48569367886049,35729.692708630326,8.810843045016396,296.3975472430137,16.92709217980689,3.8556022119167,0,8
63,8.692092012708041,339.97901329887,48.440724865546855,195.1437387840549,24656.23967944457,8.23190033837729,398.3454180035162,12.380770792752344,4.477960248233931,0,9
64,8.085759800882219,323.5694216759149,78.27505003771154,127.73967382937272,32653.910360267582,6.534237410114922,416.2396300704016,11.119659254793705,4.068688909481666,0,9
65,6.203977702278348,365.92361467956135,63.87381994728531,212.30661828668616,21815.07414790552,7.873991884545469,362.10800431396245,14.9330126610987,5.215689206119035,0,7
66,5.058108868565138,374.4335045168568,76.52179974552398,238.56938041349943,34873.9345228707,8.983276144386597,669.725086180179,13.353181433963528,5.106655774420084,0,6
67,7.565514461087321,348.37281173490567,67.8699636759021,103.46475866009456,27420.16742458204,8.417305032089528,485.97450045781375,11.351132730708514,4.620793451653219,0,8
68,6.9786361845794005,326.9615175657507,49.89840563542835,211.20052600889707,12830.484133775428,4.502117033961811,333.3298479586677,16.04514847686687,3.4397400415499195,0,7
69,7.261550522070718,349.26927130145657,50.99300645308109,179.88978823788457,24964.777703096523,5.837086492837437,501.18278074341,17.287713278296337,3.636364182680497,0,8
70,7.16046723080874,277.5990986210596,90.03537367362071,183.0893100379288,6743.346065530401,3.8030364235979857,428.0363443504035,9.79962468961304,3.8848910441472793,0,8
71,5.704764776213017,297.0781534785211,48.1470312534892,116.29932988379586,33223.58152874991,7.050503159576975,504.3786809676549,9.001820487566135,4.157533407489738,0,6
72,6.21727313516034,300.13127199830365,57.897074706807686,130.94446388846563,19460.38281898756,7.092462955305368,556.6537100333977,14.083608352195483,5.325833445695803,0,7
73,8.679934969964185,328.1308665047476,69.90790244915216,242.22866728551904,22984.05095148243,7.518764659399904,352.94258812349034,18.70440905927489,3.873470298448302,0,9
74,5.853071680638964,344.4423936728914,49.35200147780444,219.30091421337028,14859.46642428366,5.598326765629258,425.2135748076129,15.771834366058272,4.655916598688822,0,6
75,6.897322141100197,307.3800959684977,90.52332986300934,211.36016672106155,25650.777643120266,6.766009906754591,383.0143101678532,13.93478804138067,5.022783630004574,0,7
76,3.514545528745279,286.5228468169785,79.85092857457249,158.73207576140192,23029.663613563636,6.821679099461131,307.3791420351913,9.71223191091832,3.762615331099367,0,4
77,3.72250048593372,326.69401786030267,50.57797909828098,163.63974692058176,37962.16799126102,6.6845702741913415,467.5629728711818,14.567268860188278,3.662837731991359,0,4
78,6.455004797496717,314.7995982838096,57.72972382844005,176.68397277687006,24468.048390354597,5.756930038692856,477.5813461557029,16.245504341610683,2.2934314064128625,0,7
79,7.316804753880919,376.93797230566565,69.50921982211526,217.5228619622912,31903.399811532247,9.86504750268218,425.9134001802693,8.992754272254672,3.508372649783596,0,8
80,1.844538366498842,321.58602411578005,54.29944409418921,233.7643427207269,28689.59577768293,7.724432299963912,410.3872638377081,15.611859296305228,5.013463351103733,0,2
81,5.519125656437607,352.30917964135494,63.482405544604696,168.72858303956718,12531.60192106475,7.73072294792503,443.5703720974922,18.099078103861583,3.758995860323916,0,6
82,7.408985466924612,311.4526625117488,81.10693773146244,204.96174981089476,9566.1222701692,6.505923138805981,504.14599408386647,11.532144007741238,3.772420927989514,0,8
83,5.976769618087598,383.6571521070967,82.46979842996726,258.9527320159533,27267.981860954154,7.648599331443458,514.118920118766,12.256790251190353,2.9946710955082176,0,6
84,6.395359131671062,266.9084282807846,95.02660927984373,133.8342291043793,23827.275015402887,5.1277468613272,573.4002951499592,9.833874584580258,4.191217514711704,0,7
85,6.209642259708484,325.56808309015463,70.54738690612056,195.41772094898116,13116.707711787025,7.879347670859675,417.2416560263488,7.507662314515301,3.6125196149467143,0,7
86,6.762832521891738,350.4452926972019,64.81225738319597,232.0751765558761,27159.38434523353,7.884990657868601,465.4137746213498,13.863964882331118,4.916579160751283,0,7
87,9.91871706385417,329.17842902607634,59.29227326975216,199.18125107339057,21470.27830541328,6.799841410225563,430.5077068652869,15.966042944362073,3.385508443856719,0,10
88,10.15544017022192,398.6477857459576,67.9197886870381,300.29247579584023,12652.362978658088,6.655126362567496,487.45913103075526,9.347633986485675,5.002467259922081,0,11
89,8.721726710620581,377.40453818519927,42.381483937537176,206.369682384784,28608.052076372544,6.325442403664851,506.9383527298253,13.553751007248536,2.5550269039968736,0,9
90,7.316898437166405,329.2803146030727,69.10983568283255,197.9797828412593,17153.306163452093,7.659203939381076,575.1146944234249,11.870981482343325,4.383921813522324,0,8
91,7.765511650989834,357.30322096748097,55.29428326667228,199.1078855640336,29721.91163035013,6.869690215355936,420.70959122207296,9.226618665284832,3.355164642176155,0,8
92,6.099646705468387,329.6159781988714,93.13800948154017,237.9199267632531,20416.84099619073,8.457830699274377,291.1048365690676,19.27005426046378,3.172789769152877,0,7
93,9.026787719511631,373.5532353383944,59.12445084811043,253.2170741709845,27965.07214592841,6.588374366182638,588.3196505363993,16.145732052775088,2.0190420182011657,0,10
94,6.953371603389549,304.2831932144039,55.95800559485764,203.1465467521772,11609.109054527797,5.495737654707861,551.1433371665813,9.387781275530813,3.651865808422898,0,7
95,6.140877556947864,329.23185293501894,41.26364788367695,197.87608974936683,26687.87448333394,7.587196417947506,548.0727613161172,15.836330205236152,5.359460295012964,0,7
96,7.077874006530455,341.98723407838395,90.29777033020964,220.67053960676589,23873.378210133666,6.181839616382845,333.0507859433459,10.661798937603976,4.764508264921448,0,8
97,5.488314309012512,280.6032866703198,88.28734556180851,135.80236170060937,21485.153195191077,8.18741579072919,441.3311374586935,14.86026268337497,5.066786271784542,0,6
98,7.205559174588729,289.7686965533282,63.73373237019648,120.32761534360888,24627.867560468934,6.202469332114029,418.4332899200773,13.643147085869316,3.710053125679874,0,8
99,9.177869865892433,320.4214321786778,62.430926156839874,163.2748282557015,20868.331218998803,7.726040434165082,426.9943931689402,10.214274603240654,3.1087699879134547,0,10
100,4.270716194733736,297.2067391683036,54.47483954440166,166.83770854028538,24405.25053495276,7.391510138420656,349.5189103676489,13.478526445498858,3.763905902952325,0,5
101,7.348844511550613,339.85504727325923,73.71552201680902,223.26493973020737,11519.046527356591,8.889558679820604,494.1584340869637,18.145374253777163,4.880875156180851,0,8
102,8.526169869777789,308.39851553828527,52.37220110667482,175.61283632174326,11837.12335960845,7.483708837987377,474.240482290634,21.84591625254205,5.083014141516923,0,9
103,6.610727775402066,329.03971017616493,103.15046264537835,169.04191749811758,36152.8208993245,8.330388898197661,590.7487871802913,17.695114357126045,3.995973787492761,0,7
104,2.612035914817261,329.98484576331094,49.523769983067695,188.80412573040883,34798.25258680311,6.79643915408815,468.0802666084355,13.1707632092033,4.765205370159007,0,3
105,8.490571562027739,358.84711499708465,62.42163705791029,204.12364839335785,22989.79638994664,8.27079293672615,435.0008983082295,17.084245654876156,3.875556805136775,0,9
106,8.46896903856936,334.0411862066902,69.61584964492826,213.54193229259064,22539.71161451215,6.957204178586864,463.39884709083714,11.623019157977636,3.3985925873166565,0,9
107,8.858401531200467,348.40819490164074,78.10854981556727,254.61751866421665,9624.300462110114,7.954015627092478,344.30336252225874,7.935467758332209,5.525726338121716,0,9
108,6.09815652147278,347.9304004157372,73.42463245501654,189.995845993418,27776.901051693392,6.4430978778694525,245.85963197125264,14.63688225637759,3.9773623643299727,0,7
109,8.41997068212899,308.1426388528513,48.78311165978784,185.71898879367,13237.989604570806,3.998265840980654,463.64727737284176,17.20956505547082,3.962478314282775,0,9
110,9.286155021432371,332.2393594928603,74.96782724941986,222.6615513815935,12311.268365978076,7.289866041052649,353.74009999706425,14.171762565335484,5.239981870081682,0,10
111,7.875895135481787,346.4032581373675,63.12804403102223,226.28478781681216,12710.249451611751,7.303126583151656,445.3741474328599,6.063461912529135,4.238589203481521,0,8
112,7.725332908074757,426.5435897565111,60.48388466227112,252.26549119785653,36477.73811241909,8.38676100823379,339.41132665631415,17.485844248946023,3.7248367036447,0,8
113,3.388090610523891,349.155998712752,82.38787399017336,212.0289444657202,20230.125576951767,8.569781529733312,353.9129274416658,18.208339671899864,2.798600948267049,0,4
114,6.745306715080959,327.2660848440943,74.08607997264363,218.4246370192336,21871.838700042492,7.165509192468924,373.05010163921327,16.826619464762302,3.9023525898765015,0,7
115,6.6395254956310215,357.2267094963161,67.05555840299215,190.42389854156607,28062.64189204036,9.615147026994794,263.7719135045372,13.44522519676093,5.6290156360573285,0,7
116,7.183825723393187,358.7247021216808,82.02511580240524,261.85079976925243,14100.968986979937,9.008495193731893,290.4238383652442,17.14990712568715,4.597165511526862,0,8
117,10.111976704648654,361.90292619839744,61.11114633827725,240.4321002291383,15331.302691753155,5.392651282023056,403.0418101498447,16.13112428701453,3.425763242173682,0,11
118,7.397413298543417,241.60753233585075,67.47828196129328,122.54103985982503,8855.114121331366,6.888688939098406,489.8516004048256,13.365906195266293,3.149157510432673,0,8
119,7.812804388310308,339.88120512296507,79.41066689503737,196.58388603095685,42550.841815771775,7.334647639669251,442.5457745482448,14.666917242315606,6.204846358828904,0,8
120,6.877456932576713,307.3970883038859,81.19341217121226,136.87921387078754,27433.587294151766,7.091521514260433,342.1963466344736,18.403845830232967,3.827650071735445,0,7
121,5.949887208768782,328.1270045990001,49.56196889416349,146.9702452251051,16367.45837197548,7.687037185889347,468.9450147502269,18.60138073373639,4.664350321001553,0,6
122,8.368299001738317,369.3100077981302,72.37690878332559,230.80948246855667,27418.781044480063,7.136498391730543,274.66059655361465,9.578584600170416,4.197595209206819,0,9
123,7.521051678672175,347.518026172049,57.03778017043311,267.05964744893066,26865.37374090525,10.449450309656791,505.70937170147926,16.237745770905633,2.8807853472938367,0,8
124,8.550875469289338,369.264222748674,73.14946432483588,231.2487868055436,28918.419953077177,7.822528490547928,432.2852700271936,16.266296687636896,3.772886607458768,0,9
125,10.308477656813704,369.5312063532323,59.57603991058592,217.2197464316332,27653.235184410696,8.912266340684624,382.9515048389693,6.580401550826252,3.285077052469842,0,11
126,7.404015928404408,433.9522119479901,84.19860653327541,252.67046903410036,29368.67418405221,9.90614662722374,465.2166206201478,13.221033634237417,5.052736766116998,0,8
127,7.371085073209565,362.3001800484017,67.72070437929213,207.71682442123483,24913.83716589005,9.616330436939966,363.16853841901815,11.542661782175117,4.4125895367028125,0,8
128,11.180694664461903,349.67454418749395,110.73929934431216,228.3008603612537,16600.392746647067,6.094000530523799,504.0505391333054,15.035046907486446,3.8098416540991424,0,12
129,6.506487766502467,326.66236831259846,46.20574791071063,202.28593794959164,17087.076901837234,6.201982767323312,481.77193425228,16.535185927180066,3.5487755887477364,0,7
130,6.643935774662305,240.93672213751188,64.20396370266333,151.8896001137799,10909.194592323076,3.749625148300965,437.9090051656054,15.264742348024072,3.8129529259917896,0,7
131,5.033773989751668,320.1154970205283,63.19330598951376,155.32147750080298,34971.80748262682,7.121477448104934,500.6373261700039,18.31249854193584,3.2449484773190638,0,6
132,6.91260756198984,275.9082278598395,55.5074684684337,155.7404952352641,17973.178859011827,4.916302562031351,439.6480512193927,18.38071192638193,2.6122489531921698,0,7
133,7.977635990880497,399.5831549217664,23.81701990494781,245.89513040867456,32170.06916009624,9.63563608296433,473.6624527645498,11.728338195960704,3.552129499701653,0,8
134,6.078335836509272,379.5277062923906,41.86595951021348,197.50191189847263,35957.79218259479,8.130472208247298,360.06047735582746,20.09841289135693,4.20158090550856,0,7
135,6.242414484103846,319.3067850802741,60.93948098211983,191.90872954929208,28149.41179162288,7.130436799595529,448.2425267423017,19.370090874546293,4.5087050978944845,0,7
136,6.063354789891076,305.82855327870027,69.03845387066936,160.76731128492577,14775.14559575291,7.484103646670236,327.27023868075764,12.309015955365226,3.4673369148168574,0,7
137,8.129585513966727,334.4385388035782,81.39075849624524,177.89896662548156,27834.21769634046,9.00600774687328,397.0214275538664,15.936261676600791,3.3625371351987914,0,9
138,9.56240594378952,327.1188240167457,63.54899265609275,202.01364260009225,13041.829140394102,5.820655207859319,433.38166673218615,14.139065908911675,3.7627198370300334,0,10
139,8.167792632308252,344.16113431571995,66.23143553591859,200.91375467195093,27141.36290294348,7.262416638654269,525.5987875011582,16.142284003388227,4.289395484098247,0,9
140,8.594416135206476,350.55184645592493,54.96128525342952,270.0227058523104,15791.675351127244,5.91269062429658,672.5569992377071,20.18405147231266,3.568991707976406,0,9
141,7.080794504276835,333.7757766108135,66.39629294676803,167.38612732636108,20944.620814413163,4.963124049313229,566.3392939723461,11.31880659612483,3.679795034755029,0,8
142,6.825467900630395,352.7021822368813,58.7522013156628,187.05170966607412,46140.12684950231,6.137757462086741,373.4272354878943,12.606381646809666,3.027449578045163,0,7
143,7.861177700998561,338.2138034436881,86.16729829337078,204.274241099894,25145.02412478556,7.923315374812149,469.48696124616185,15.993410350862462,4.157656628375073,0,8
144,4.965773559644967,311.5981359666635,53.90817735397112,220.84863863404016,21802.74489792894,6.250578031106523,386.4133315184274,18.035237542145182,3.4217668494012576,0,5
145,6.207432967614718,325.90656176552847,60.48503329496195,192.93702709690675,13442.603471136694,5.819022939611381,533.7958508176808,14.68753933733609,3.549298841293145,0,7
146,7.120963096464735,359.2781782751369,71.96926138101614,157.00128743205116,20067.105328107053,8.071051028920468,490.9097122372677,17.32294642996243,4.417559791016322,0,8
147,9.76925100608684,359.26854259335056,52.645458533937706,264.2656542791372,8471.67738143048,8.349709766709022,353.196475487524,15.047086914887984,4.636556195256859,0,10
148,9.630665479903348,333.1483176590248,89.99757421954396,152.8624334841574,23641.70256530387,6.925706079789448,417.167072927369,16.67018391749724,4.920091157959163,0,10
149,5.187471605436375,345.4863484484448,98.65664588216384,104.75242498882724,20060.07872720117,6.913910913807519,368.815428587841,15.14034848778016,3.2032578962619933,0,6
150,7.633570087677555,358.56628208672083,100.24270600375714,199.6529995778644,16312.154973975048,9.900546897053909,420.5341718279189,10.539392269728635,2.927066766886376,0,8
151,5.771199049813688,297.0093193941144,85.68830345476736,155.05089305064115,24909.44400956197,6.531261269813094,313.7019343334326,11.704788996508114,4.688959065495114,0,6
152,6.579969329401555,290.2898942591159,73.74971646660221,197.2269809109493,17657.08417649328,4.506293474405815,254.39327560480757,9.84765527571784,4.575931871590866,0,7
153,4.80115436807586,322.06244697172207,62.02818652446988,180.77287075636636,13556.734397114704,8.977286380775292,587.3950117046609,12.401368065703082,4.418638131667752,0,5
154,7.948815718151566,305.3164077440354,67.30404028450397,238.2364096995999,19129.45836544024,5.851964962404888,434.655458610077,8.663293700705424,3.692250861269816,0,8
155,6.906992171811655,340.10602778835107,61.12264362555359,216.78529084002477,19991.23914904896,7.302351651289456,356.4591368515823,9.614106024611772,2.124759352216301,0,7
156,7.119305183501973,343.635821280367,67.12516777793415,281.2686670205161,22452.090807860677,6.773698985660693,395.3417752928905,14.903080469555846,4.444350199227698,0,8
157,7.43551637374117,308.56488629958307,61.88663598802028,190.77945990455603,12224.310506438514,4.646211052742901,399.2713589317788,11.876796669068938,3.4631725477162503,0,8
158,8.46133087400179,384.85538150301073,65.05509398286942,212.58136638921465,34406.77644574729,8.679151555836665,477.343368601036,13.801712181380369,3.771944146409479,0,9
159,7.726134807902507,340.27317142046405,36.57803788764197,233.9478636629705,21667.86874132637,6.313181872058335,472.25899373256834,14.39986001596128,3.72063690445242,0,8
160,7.564861755371794,350.220869011114,64.94900818458937,247.66157328612303,19549.499341288283,8.769670289862692,438.8657751120628,16.624653615400177,3.777737413505429,0,8
161,8.927078148301744,367.97555785867627,75.8570678201616,241.87510504564688,22821.254376566587,8.54973827385147,380.1972000224397,10.859287278110344,4.60186095914794,0,9
162,6.208015539719022,328.2820289976498,62.71819917163483,153.2211063194914,17358.796365042126,8.21493885317026,481.19567347842127,14.27409227521025,4.334615732320451,0,7
163,6.128425635295917,277.9517037266149,50.69392671149397,141.4924095070385,9615.832709692548,7.62791913004187,415.0087368963965,16.435842913307283,4.633823861920798,0,7
164,7.701399838318989,339.9839345788829,62.76552953456744,202.2548327878382,11981.740191012996,9.189106138402456,416.5889057529136,14.079228347598589,2.6789107131905774,0,8
165,7.308048848275572,384.56485247977776,68.9372269462471,274.7049504716489,14600.539521891906,8.105802881560642,415.6072777934955,16.761624703623568,3.696119711501417,0,8
166,6.678532773004521,335.6311139699116,40.51417236263919,170.09923566929564,39906.19027101487,6.554996212799919,515.3867420113489,13.51607812989613,4.35323858897122,0,7
167,8.640886408909486,352.3065857102104,68.66492347632061,201.56872409536356,26473.71323896156,6.967094561617943,309.9832868165358,17.665083383155775,5.2631015720413785,0,9
168,6.414048744707699,355.2659228857551,70.58060722926848,205.50945715452,20406.92767150048,6.810069234906923,482.3300548094984,12.33777643382166,4.1025294815021445,0,7
169,8.153210075272153,267.6368856420806,90.61935439214014,127.14489180603142,10280.92949674048,5.828357794463706,487.9083271902029,11.943476580641343,2.905788134056523,0,9
170,8.293720110388866,347.06224073011657,79.95451096438448,206.1604148879135,35216.385970173644,6.440999765643898,399.4836212000171,16.065667944692393,3.954715282670768,0,9
171,6.6965596927272175,308.51558488144997,77.52994450694155,233.85034500527053,21136.286764159297,6.689877624940245,332.73758653626567,9.745282008835602,3.310858508001268,0,7
172,7.7370599182452136,372.6002964294522,72.69624048876342,237.677383112304,26009.07525933065,7.074531320872402,344.76792440431177,14.44223828109807,3.7066017915406855,0,8
173,9.489972878325856,328.1610441621904,81.42717401723866,234.06996516164725,15513.740377963157,4.735332223870278,277.97006973151883,16.69821636919886,4.219967522355668,0,10
174,7.83097634338162,292.5158244968426,85.00950589690454,190.79904405060975,7695.063934702985,4.8452054756401095,507.4454883280784,15.526658445697135,4.588784656948855,0,8
175,4.430281211546542,298.37945836409085,63.04250092306029,139.68575880006665,28862.257169818786,8.96137237710277,434.7812670644661,17.2992944626111,4.384565155637755,0,5
176,7.240739638887768,340.9836833605511,62.65023550372382,201.186804455864,23783.09955637777,7.751285440069857,579.2203941324686,13.48637909893324,3.556297467154506,0,8
